timestamp,ram_used_MiB,ram_total_MiB
2025-08-15 23:55:02,14852,515333
2025-08-15 23:55:03,14878,515333
2025-08-15 23:55:04,14891,515333
2025-08-15 23:55:05,14895,515333
2025-08-15 23:55:06,14933,515333
2025-08-15 23:55:07,14951,515333
2025-08-15 23:55:08,14977,515333
2025-08-15 23:55:09,14996,515333
2025-08-15 23:55:10,15035,515333
2025-08-15 23:55:11,15048,515333
2025-08-15 23:55:12,15052,515333
2025-08-15 23:55:13,15062,515333
2025-08-15 23:55:14,15073,515333
2025-08-15 23:55:15,15091,515333
2025-08-15 23:55:16,15146,515333
2025-08-15 23:55:17,15163,515333
2025-08-15 23:55:18,15177,515333
2025-08-15 23:55:19,15487,515333
2025-08-15 23:55:20,15857,515333
2025-08-15 23:55:21,16745,515333
2025-08-15 23:55:22,16591,515333
2025-08-15 23:55:23,17528,515333
2025-08-15 23:55:24,19179,515333
2025-08-15 23:55:25,23091,515333
2025-08-15 23:55:26,23093,515333
2025-08-15 23:55:27,23170,515333
2025-08-15 23:55:28,23188,515333
2025-08-15 23:55:29,23188,515333
2025-08-15 23:55:30,23188,515333
2025-08-15 23:55:31,23318,515333
2025-08-15 23:55:32,28404,515333
2025-08-15 23:55:33,26793,515333
2025-08-15 23:55:34,26802,515333
2025-08-15 23:55:35,26802,515333
2025-08-15 23:55:36,26802,515333
2025-08-15 23:55:37,26802,515333
2025-08-15 23:55:38,26802,515333
2025-08-15 23:55:39,26802,515333
2025-08-15 23:55:40,26802,515333
2025-08-15 23:55:41,26801,515333
2025-08-15 23:55:42,26801,515333
2025-08-15 23:55:43,26805,515333
2025-08-15 23:55:44,26806,515333
2025-08-15 23:55:45,26805,515333
2025-08-15 23:55:46,26805,515333
2025-08-15 23:55:47,26807,515333
2025-08-15 23:55:48,26806,515333
2025-08-15 23:55:49,26806,515333
2025-08-15 23:55:50,26806,515333
2025-08-15 23:55:51,26806,515333
2025-08-15 23:55:52,26806,515333
2025-08-15 23:55:53,26806,515333
2025-08-15 23:55:54,26806,515333
2025-08-15 23:55:55,26806,515333
2025-08-15 23:55:56,26806,515333
2025-08-15 23:55:57,26806,515333
2025-08-15 23:55:58,26806,515333
2025-08-15 23:55:59,26806,515333
2025-08-15 23:56:00,26806,515333
2025-08-15 23:56:01,26806,515333
2025-08-15 23:56:02,26806,515333
2025-08-15 23:56:03,26806,515333
2025-08-15 23:56:04,26807,515333
2025-08-15 23:56:05,26807,515333
2025-08-15 23:56:06,26807,515333
2025-08-15 23:56:07,26807,515333
2025-08-15 23:56:08,26807,515333
2025-08-15 23:56:09,26657,515333
2025-08-15 23:56:10,21327,515333
2025-08-15 23:56:11,21337,515333
2025-08-15 23:56:12,21347,515333
2025-08-15 23:56:13,21348,515333
2025-08-15 23:56:14,21348,515333
2025-08-15 23:56:15,21348,515333
2025-08-15 23:56:16,21348,515333
2025-08-15 23:56:17,21348,515333
2025-08-15 23:56:18,21348,515333
2025-08-15 23:56:19,21348,515333
2025-08-15 23:56:20,21348,515333
2025-08-15 23:56:21,21348,515333
2025-08-15 23:56:22,21348,515333
2025-08-15 23:56:24,21352,515333
2025-08-15 23:56:25,21353,515333
2025-08-15 23:56:26,21352,515333
2025-08-15 23:56:27,21353,515333
2025-08-15 23:56:28,21352,515333
2025-08-15 23:56:29,21353,515333
2025-08-15 23:56:30,21353,515333
2025-08-15 23:56:31,21365,515333
2025-08-15 23:56:32,21352,515333
2025-08-15 23:56:33,21352,515333
2025-08-15 23:56:34,21353,515333
2025-08-15 23:56:35,21353,515333
2025-08-15 23:56:36,21353,515333
2025-08-15 23:56:37,21353,515333
2025-08-15 23:56:38,21352,515333
2025-08-15 23:56:39,21353,515333
2025-08-15 23:56:40,21417,515333
2025-08-15 23:56:41,21352,515333
2025-08-15 23:56:42,21353,515333
2025-08-15 23:56:43,21353,515333
2025-08-15 23:56:44,21373,515333
2025-08-15 23:56:45,21353,515333
2025-08-15 23:56:46,21352,515333
2025-08-15 23:56:47,21352,515333
2025-08-15 23:56:48,21352,515333
2025-08-15 23:56:49,21352,515333
2025-08-15 23:56:50,21352,515333
2025-08-15 23:56:51,21351,515333
2025-08-15 23:56:52,21364,515333
2025-08-15 23:56:53,21352,515333
2025-08-15 23:56:54,21352,515333
2025-08-15 23:56:55,21351,515333
2025-08-15 23:56:56,21351,515333
